,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
2420,leave  (ss.  26 and 27). It also protects against use of undue influence  (s.  29) and dismissal while on ,"['leave', ' (ss.', ' 26 and 27). It also protects against use of undue influence', ' (s.', ' 29) and dismissal while on ']",87.36,602.62,404.37,613.29,46,1,2,middle
2421,(153)  47  1987—List No. 3 ,"['(153) ', '47 ', '1987—List No. 3 ']",42.72,40.59,372.04,54.67,47,0,2,start
2422,NEW ZEALAND (cont.) ,['NEW ZEALAND (cont.) '],43.2,65.81,132.86,76.89,47,0,0,country
2423,leave (s. 31). Part II of the Act establishes the Trade Union Education Authority whose ,['leave (s. 31). Part II of the Act establishes the Trade Union Education Authority whose '],55.2,78.29,372.24,89.37,47,1,2,middle
2424,"functions include promoting and co-ordinating union education, approving courses, producing ","['functions include promoting and co-ordinating union education, approving courses, producing ']",55.2,86.69,372.19,97.77,47,1,2,middle
2425,"teaching materials, making recommendations to the Government, and co-operating, where ","['teaching materials, making recommendations to the Government, and co-operating, where ']",55.2,95.09,372.24,106.17,47,1,2,middle
2426,"appropriate, with the ILO and other international authorities and union organisations. Under ","['appropriate, with the ILO and other international authorities and union organisations. Under ']",54.96,103.49,372.19,114.57,47,1,2,middle
2427,"s. 69 of the Act, the Trade Union Training Board established under the Vocational Training ","['s. 69 of the Act, the Trade Union Training Board established under the Vocational Training ']",54.96,111.89,372.2,122.97,47,1,2,middle
2428,Council Act 1968 (LS 1968—NZ 1) is dissolved. (Note: this Act was amended by the Labour ,['Council Act 1968 (LS 1968—NZ 1) is dissolved. (Note: this Act was amended by the Labour '],55.2,120.29,372.19,131.37,47,1,2,middle
2429,Relations Act 1987 (No. 77)).] ,['Relations Act 1987 (No. 77)).] '],55.44,128.69,163.84,139.77,47,1,0,end
2430,6/VIII/1986  Social Security Amendment Act 1986. No. 39. ,"['6/VIII/1986 ', 'Social Security Amendment Act 1986. No. 39. ']",43.44,141.17,251.92,152.25,47,0,1,other
2431,[This Act contains numerous amendments to the Social Security Act 1964 (LS 1964—NZ ,['[This Act contains numerous amendments to the Social Security Act 1964 (LS 1964—NZ '],55.92,153.65,372.2,164.73,47,1,2,middle
2432,"1 . . . 1968—NZ 2A). Part I of the new Act deals with monetary benefits; it amends ss. 3(1), ","['1 . . . 1968—NZ 2A). Part I of the new Act deals with monetary benefits; it amends ss. 3(1), ']",55.92,162.05,372.6,173.13,47,1,2,middle
2433,"15(1),  16,21,271(1), 28,32,35(3),  12(a),  83;  repeals  ss.  27A3fûJ,39F, 45, 51.61A.61B; adds ","['15(1),', ' 16,21,271(1), 28,32,35(3),', ' 12(a),', ' 83;', ' repeals', ' ss.', ' 27A3fûJ,39F, 45, 51.61A.61B; adds ']",55.68,170.45,372.34,181.53,47,1,2,middle
2434,"new ss. 53A, 69D and substitutes various Schedules. The benefits affected include widow's ","[""new ss. 53A, 69D and substitutes various Schedules. The benefits affected include widow's ""]",54.96,178.85,372.35,189.93,47,1,2,middle
2435,"benefit, orphans' benefit, family benefit, child supplement, and the transition to work ","[""benefit, orphans' benefit, family benefit, child supplement, and the transition to work ""]",55.2,187.25,371.74,198.33,47,1,2,middle
2436,"allowance. Various appeal boards are also disbanded. Part II, regarding medical and hospital ","['allowance. Various appeal boards are also disbanded. Part II, regarding medical and hospital ']",55.2,195.65,371.89,206.73,47,1,2,middle
2437,"and related benefits, contains amendments to  ss.  88(  1  ), 111,117 and replacements of  ss.  93,93 A, ","['and related benefits, contains amendments to', ' ss.', ' 88(', ' 1', ' ), 111,117 and replacements of', ' ss.', ' 93,93 A, ']",55.2,204.05,374.32,215.13,47,1,2,middle
2438,"94,  94A, 96, 97and97A.] ","['94,', ' 94A, 96, 97and97A.] ']",54.96,212.45,147.04,223.53,47,1,0,end
2439,NORWAY ,['NORWAY '],43.68,236.93,83.17,248.01,47,0,0,country
2440,13/IX/1985  Provisions to amend the Provisions [of  1  June 1979] respecting workers' protection ,"['13/IX/1985 ', 'Provisions to amend the Provisions [of', ' 1', "" June 1979] respecting workers' protection ""]",44.16,248.93,374.85,260.01,47,0,2,start
2441,"and the working environment, etc.,  in  connection with prospecting for and/or the exploitation of ","['and the working environment, etc.,', ' in', ' connection with prospecting for and/or the exploitation of ']",54.96,257.33,373.37,268.41,47,1,2,middle
2442,"underwater oil deposits. No. 1703.  (Norsk Lovtidend,  14 Oct.) ","['underwater oil deposits. No. 1703.', ' (Norsk Lovtidend,', ' 14 Oct.) ']",55.2,265.73,269.18,276.81,47,1,1,end
2443,"[Repeals s. 5, replaces ss. 9 to 13 and inserts new ss.  9a  (travelling time) and  1  \a  (periods of ","['[Repeals s. 5, replaces ss. 9 to 13 and inserts new ss.', ' 9a', ' (travelling time) and', ' 1', ' \\a', ' (periods of ']",55.92,278.45,374.28,289.53,47,1,2,middle
2444,residence).] ,['residence).] '],55.2,286.85,97.34,297.93,47,1,0,end
2445,20/IX/1985  Provision to repeal the Provisions [of  3  Mar. 1978] respecting the state guarantee for ,"['20/IX/1985 ', 'Provision to repeal the Provisions [of', ' 3', ' Mar. 1978] respecting the state guarantee for ']",43.44,299.09,373.04,310.17,47,0,2,start
2446,"wage claims in the event of bankruptcy, etc., in the case of workers on board Norwegian fishing, ","['wage claims in the event of bankruptcy, etc., in the case of workers on board Norwegian fishing, ']",54.96,307.73,371.84,318.81,47,1,2,middle
2447,sealing and whaling vessels. No. 1712. (ibid.) ,['sealing and whaling vessels. No. 1712. (ibid.) '],54.96,316.37,211.82,327.45,47,1,1,end
2448,19/XI/1985  Provisions to repeal the provisions [of  29  May 1941  ]  respecting housing for workers ,"['19/XI/1985 ', 'Provisions to repeal the provisions [of', ' 29', ' May 1941', ' ]', ' respecting housing for workers ']",44.16,328.37,373.09,339.45,47,0,2,start
2449,"engaged in forestry and timber rafting. No. 2103. (ibid., 15 Jan. 1986) ","['engaged in forestry and timber rafting. No. 2103. (ibid., 15 Jan. 1986) ']",54.96,336.77,298.46,347.85,47,1,1,end
2450,20/XII/1985 An Act to amend Act No. 12of22June 1962 respecting  a  pension scheme for nurses. ,"['20/XII/1985 An Act to amend Act No. 12of22June 1962 respecting', ' a', ' pension scheme for nurses. ']",43.92,349.25,372.8,360.33,47,0,2,start
2451,"No.  111. (ibid., 20 Jan. 1986) ","['No.', ' 111. (ibid., 20 Jan. 1986) ']",55.44,357.65,157.82,368.73,47,1,0,end
2452,[Amends s. 1 (coverage).] ,['[Amends s. 1 (coverage).] '],55.92,370.61,147.53,381.69,47,1,0,end
2453,10/1/1986 Provisions respecting the application of the Working Environment Act [No. 4 of 4 Feb. ,['10/1/1986 Provisions respecting the application of the Working Environment Act [No. 4 of 4 Feb. '],44.16,382.61,371.68,393.69,47,0,2,start
2454,1977: LS 1977—Nor.  1  ] to work in undertakings consisting of one person and engaged in the ,"['1977: LS 1977—Nor.', ' 1', ' ] to work in undertakings consisting of one person and engaged in the ']",56.16,391.01,374.33,402.09,47,1,2,middle
2455,"building and civil engineering industry. No. 17. (ibid., 31 Jan.) ","['building and civil engineering industry. No. 17. (ibid., 31 Jan.) ']",55.2,399.41,272.54,410.49,47,1,1,end
2456,"21/11/1986 Provisions respecting workers' protection and the working environment, etc., in civil ","[""21/11/1986 Provisions respecting workers' protection and the working environment, etc., in civil ""]",43.44,411.89,371.89,422.97,47,0,2,start
2457,"aviation. No. 540. (ibid. 18, Mar.) ","['aviation. No. 540. (ibid. 18, Mar.) ']",55.44,420.53,175.1,431.61,47,1,0,end
2458,21  /HI/1986  Repeal of Act No.  3  of  19  December 1958 respecting the conditions of employment of ,"['21', ' /HI/1986 ', 'Repeal of Act No.', ' 3', ' of', ' 19', ' December 1958 respecting the conditions of employment of ']",43.68,432.77,374.15,443.85,47,0,2,start
2459,"agricultural workers. No. 742. (ibid., 11 Apr.) ","['agricultural workers. No. 742. (ibid., 11 Apr.) ']",55.2,441.41,215.66,452.49,47,1,1,end
2460,21/III/1986  Provisions respecting the application of the Working Environment Act [LS 1977— ,"['21/III/1986 ', 'Provisions respecting the application of the Working Environment Act [LS 1977— ']",43.44,453.65,372.23,464.73,47,0,2,start
2461,Nor.  1  ] to undertakings in agriculture and forestry not employing workers. No. 745. (ibid.) ,"['Nor.', ' 1', ' ] to undertakings in agriculture and forestry not employing workers. No. 745. (ibid.) ']",55.44,462.05,374.46,473.13,47,1,2,middle
2462,1  l/IV/1986  Provisions respecting local safety delegates and working environment committees for ,"['1', ' l/IV/1986 ', 'Provisions respecting local safety delegates and working environment committees for ']",44.4,474.53,374.27,485.61,47,0,2,start
2463,"loading and unloading operations [in  ports].  No. 870. (ibid., 30 Apr.) ","['loading and unloading operations [in', ' ports].', ' No. 870. (ibid., 30 Apr.) ']",55.44,482.93,298.7,494.01,47,1,1,end
2464,1  l/IV/1986  Provisions to repeal the provisions [of 7 Feb. 1974] to prohibit the employment of ,"['1', ' l/IV/1986 ', 'Provisions to repeal the provisions [of 7 Feb. 1974] to prohibit the employment of ']",44.64,495.41,374.52,506.49,47,0,2,start
2465,"young persons under  18  years of age on dangerous work in agriculture. No. 990. (ibid., 29 May) ","['young persons under', ' 18', ' years of age on dangerous work in agriculture. No. 990. (ibid., 29 May) ']",55.44,503.81,373.28,514.89,47,1,2,middle
2466,1  l/IV/1986  Provisions to amend the provisions [of 22 Sep. 1977] respecting the employment of ,"['1', ' l/IV/1986 ', 'Provisions to amend the provisions [of 22 Sep. 1977] respecting the employment of ']",44.4,516.29,374.04,527.37,47,0,2,start
2467,"primary school pupils who have reached the age of 13 years. No. 992. (ibid., 29 May) ","['primary school pupils who have reached the age of 13 years. No. 992. (ibid., 29 May) ']",55.44,524.69,352.94,535.77,47,1,1,end
2468,[Inserts a new s. 4 (provisions not to apply to agriculture).] ,['[Inserts a new s. 4 (provisions not to apply to agriculture).] '],56.16,537.17,264.89,548.25,47,1,1,end
2469,24/IV/1986 Provisions to amend the provisions [of 11 Mar. 1983] respecting exceptions to the ,['24/IV/1986 Provisions to amend the provisions [of 11 Mar. 1983] respecting exceptions to the '],43.92,549.65,372.24,560.73,47,0,2,start
2470,"ban on the subcontracting of labour. No. 996. (ibid., 29 May) ","['ban on the subcontracting of labour. No. 996. (ibid., 29 May) ']",55.68,558.05,271.34,569.13,47,1,1,end
2471,[Amend ss. 1 and 8.) ,['[Amend ss. 1 and 8.) '],56.4,570.77,129.74,581.85,47,1,0,end
2472,6/VI/1986  An Act to amend the National Insurance Act (No. 12of 17June 1966) [LS 1970—Nor. ,"['6/VI/1986 ', 'An Act to amend the National Insurance Act (No. 12of 17June 1966) [LS 1970—Nor. ']",43.68,583.25,371.68,594.33,47,0,2,start
2473,"1 (Consolidation), 1971—Nor. 2]. No. 29. (ibid., 4 July) ","['1 (Consolidation), 1971—Nor. 2]. No. 29. (ibid., 4 July) ']",56.4,591.65,253.86,602.73,47,1,1,end
2474,[Amends s. 3(1) (entitlement to sickness benefit).] ,['[Amends s. 3(1) (entitlement to sickness benefit).] '],56.4,603.89,232.24,614.97,47,1,1,end
2475,1987—List No. 3  48  (154) ,"['1987—List No. 3 ', '48 ', '(154) ']",72.48,41.31,403.74,54.65,48,0,2,start
2476,PERU ,['PERU '],71.76,67.4,96.92,79.87,48,0,0,country
2477,25/X/1985 Ministerial Resolution No. 0161-85-PCM to approve the rules governing the ,['25/X/1985 Ministerial Resolution No. 0161-85-PCM to approve the rules governing the '],71.28,78.84,401.85,90.85,48,0,2,start
2478,Multisectoral Co-ordinating Commission for Direct Assistance and the special project known ,['Multisectoral Co-ordinating Commission for Direct Assistance and the special project known '],83.76,87.24,401.39,99.25,48,1,2,middle
2479,"as ""Direct Assistance Programme"".  (El  Peruano,  27 Oct.) ","['as ""Direct Assistance Programme"".', ' (El', ' Peruano,', ' 27 Oct.) ']",83.28,95.64,288.43,107.65,48,1,1,end
2480,"[The functions of the Commission,  whose  members include  the  Ministers of Education, Health, ","['[The functions of the Commission,', ' whose', ' members include', ' the', ' Ministers of Education, Health, ']",84.0,108.36,402.8,120.37,48,1,2,middle
2481,"Agriculture and Housing and Construction, is to co-ordinate the complementary measures ","['Agriculture and Housing and Construction, is to co-ordinate the complementary measures ']",83.28,116.76,401.9,128.77,48,1,2,middle
2482,taken by public sector bodies to promote the development of marginal urban areas and ,['taken by public sector bodies to promote the development of marginal urban areas and '],83.52,125.16,401.32,137.17,48,1,2,middle
2483,depressed rural areas. The objectives of the project are to contribute to the betterment of the ,['depressed rural areas. The objectives of the project are to contribute to the betterment of the '],83.28,133.56,402.09,145.57,48,1,2,middle
2484,"working and  living  conditions of the population in those  areas,  to enlist the participation of the ","['working and', ' living', ' conditions of the population in those', ' areas,', ' to enlist the participation of the ']",83.52,141.96,402.87,153.97,48,1,2,middle
2485,"public sector in the project's own activities,  etc.  ] ","[""public sector in the project's own activities,"", ' etc.', ' ] ']",83.28,150.36,254.58,162.37,48,1,1,end
2486,"6/XI/1985  Ministerial Resolution No. 1208-85-ED authorising leave with pay, by reason of the ","['6/XI/1985', ' Ministerial Resolution No. 1208-85-ED authorising leave with pay, by reason of the ']",71.52,163.08,401.85,175.09,48,0,2,start
2487,"death of the spouse, parents or children, for employees and officials covered by the labour ","['death of the spouse, parents or children, for employees and officials covered by the labour ']",83.28,171.48,401.77,183.49,48,1,2,middle
2488,"regulations in Legislative Decree No. 276. (ibid., 13 Nov.) ","['regulations in Legislative Decree No. 276. (ibid., 13 Nov.) ']",83.52,179.88,287.23,191.89,48,1,1,end
2489,[The legislative decree referred to contains the statutory provisions concerning professional ,['[The legislative decree referred to contains the statutory provisions concerning professional '],84.24,192.6,401.76,204.61,48,1,2,middle
