,country,region,text,page
468,PHILIPPINES,,"25/111/1986 Proclamation No. 3 declaring a national policy to implement the reforms mandated  by the people, adopting a Provisional Constitution, and related matters, (ibid., 31 Mar.)  [This Proclamation by the President is designed to provide an orderly transition to a  Government under a new Constitution by promulgating a Provisional Constitution. The  Preamble recalls the mandate of the people and the circumstances under which the new  Government was installed. The Provisional Constitution adopts the provisions of Arts.  I (National Territory),  III  (Citizenship), IV (Bill of Rights), V (Duties and Obligations of  Citizens) and VI (Suffrage) of the 1973 Constitution, as amended. It states that the following  Articles of the 1973 Constitution also remain in force in so far as they are not inconsistent with  the provisions of this Proclamation: II (Declaration of Principles and State Policies),  VII  (President), X (Judiciary), XI (Local Government),  XII  (Constitutional Commissions),  XIII  (Accountability of Public Officers), XIV (National Economy and Patrimony), and  XV (General Provisions), as amended. Finally, Arts.  VIII  (Batasang Pambansa (Parliament)),  IX (Prime Minister and Cabinet),  XVI  (Amendments),  XVII  (Transitory Provisions), and all  amendments thereto are declared to be superseded. In addition, the President is to appoint a  Commission to draft a new Constitution which shall become valid upon ratification by the  majority of the votes cast in a plebiscite. All existing laws, implementing regulations, etc. which  are not inconsistent with the Proclamation remain operative until modified, amended or  repealed by the President or the legislative body to be established under the new Constitution. In  regard to government reorganisation, all elective and appointive officials and employees remain  temporarily in office; the Proclamation also addresses the holding of elections. Further, it  contains new provisional constitutional provisions regarding the President, Vice-President and  the Cabinet. It sets as priorities for action government reorganisation, effective guarantees of  civil, political, human, social, economic and cultural rights, economic rehabilitation, recovery of  ill-gotten assets and property, eradication of graft and corruption, and restoration of peace and  order, especially in relation to insurgency.]  19/IV/1985  Dockwork Safety and Health Standards, (ibid., 25 Nov.)  [Issued by the Philippine Port Authority.]  ",51
469,PHILIPPINES,,1987—List No. 3  52  (158)  ,52
470,PHILIPPINES,,"23/IV/1986  Proclamation No. 9: Law governing the Constitutional Commission of 1986. (ibid.,  28 Apr.)  [Provides the details of the operation of the Constitutional Commission created under  Proclamation No. 3 regarding constitutional changes, and establishes the procedure for the  ratification or rejection of the proposed new Constitution.]  ",52
471,PHILIPPINES,,"28/V/l  986  Executive Order  No.  17  prescribing the rules and regulations for the implementation of  section 2, Article III of the Freedom Constitution, (ibid., 2 June)  [This Order calls upon every government ministry and instrumentality to adopt rules and  procedures for the review and assessment of its personnel and to complete its review no later  than 24 Feb. 1987. On the basis of this process, officials and employees may be separated from  service by reason of the grounds set forth in s. 3 of the Order (corruption, gross incompetence,  etc.).  The Order also creates a Committee to act on all petitions for reconsideration of dismissal;  its decisions are final.]  ",52
472,PHILIPPINES,,l/VII/1986  Executive Order No. 25 granting exemption from the payment of the travel tax to  Filipino overseas contract workers. (14 July)  ,52
473,PHILIPPINES,,"4/VII/1986  Executive Order No. 27 regarding education to maximise respect for human rights.  (ibid., 14 July)  [Requires, inter alia, the Civil Service Commission to include in the qualifying examinations for  government service basic knowledge of human rights (s. 2).]  ",52
474,POLAND,,"19/VII/1985  Order of the Council of Ministers to provide for the operation and development of  disabled and blind persons' co-operatives.  (Dziennik Ustaw,  Text 185)  [Repeals Decision No.  281  of the Council of Ministers of  12  Dec.  1973 to provide for the further  development of disabled persons' co-operatives.]  ",52
475,POLAND,,"3  / VIII /1985  Directive of the Minister of Health and Social Welfare respecting the determination  of the state of health of Polish citizens sent to work abroad for foreign employers.  (Monitor  Polski,  Text 185)  ",52
476,POLAND,,"9/VIII/1985  Order of the Council of Ministers respecting the organisation, rules and procedures  of the supervisory councils of the Social Insurance Institution.  (Dziennik Ustaw,  Text 203).  [Repeals the Order of 20 Dec. 1974 on the same subject.]  ",52
477,POLAND,,"10/VIII/1985  Decision of the Council of State to lay down rules for the appointment of the  Labour Protection Council.  (Monitor Polski,  Text 171)  ",52
478,POLAND,,"19/VIII/1985  Decision No. 134 of the Council of Ministers respecting the conclusion, by Polish  citizens who are temporarily resident abroad, of contracts with services sending persons abroad  to work for foreign employers, (ibid., Text 173)  ",52
479,POLAND,,"16/IX/1985  Order of the Council of Ministers to lay down rules for the organisation and  financing of practical training and the coverage of training costs by establishments employing  persons completing their studies at vocational schools.  (Dziennik Ustaw,  Text 268)  [Repeals the Order of  1  July 1974 on the same subject.]  ",52
480,POLAND,,"28  ¡X1 1985  Decision No. 170 of the Council of Minister to amend the Decision [of  3  Sep. 1984] to  lay down rules for the acceptance by Polish citizens of work abroad in the service of foreign  employers.  (Monitor Polski,  Text 232)  [Amends ss. 1, 5, 6 and 8.]  ",52
481,POLAND,,"4/XI/1985  Notification of the Chairman of the State Council respecting the publication of a  consolidated version of the State Labour Inspectorate Act of  6  March 1981 [LS 1981—Pol. 1].  (Dziennik Ustaw,  Text 276)  [Annex contains the text of the Act as amended by the Act of 24 July 1985.]  ",52
482,POLAND,,"4/XI/1985  Notification of the Chairman of the State Council respecting the publication of a  consolidated version of the trade unions Act of 8 October 1982. (ibid., Text 277)  [The annex contains the text of the Act as amended by the Act of  24  July  1985.  The 1982 Act was  published in the Legislative Series (LS 1982—Pol. 1A).]  ",52
483,POLAND,,(159)  53  1987—List No. 3  ,53
484,POLAND,,"27/XI/1985  Order of the Minister of Labour, Wages and Social Affairs respecting the maximum  concentrations of unheal thful substances permitted in workplaces on a temporary or permanent  basis,  (ibid., Text 290)  ",53
485,POLAND,,"19/XII/1985  Decision No. 207 of the Council of Ministers, to amend the Decision [No. 127 of  29 July 1975] respecting the hours of work of workers employed in particularly arduous or  unhealthy conditions.  (Monitor Polski,  Text 298)  [Amends s. 1.]  ",53
486,POLAND,,"17/11/1986 Order of the Council of Ministers to lay down rules for the establishment of works  systems of remuneration by ore mining undertakings.  (Dziennik Ustaw,  Text 25)  ",53
487,POLAND,,"17/11/1986 Order of the Council of Ministers to lay down rules for the establishment of works  systems of remuneration in the power industry and in the Polish Oil and Gas Company, (ibid.,  Text 26)  ",53
488,POLAND,,"21  /II /1986  Order of the Council of Ministers respecting an increase in working hours in certain  establishments from 1986 to 1990. (ibid., Text 34)  [Possibility, in certain circumstances, of increasing working hours to 8 a day and 46 a week in  establishments of major importance for the national economy.]  ",53
489,POLAND,,"6/111/1986  Order of the Council of Ministers to amend the Order [of 7 Mar. 1983] respecting the  receipt of remuneration and income by persons entitled to a pension, (ibid., Text 47)  [Amends ss. 2 and 9, replaces s. 14 and repeals s. 13.]  ",53
490,POLAND,,"6/III/1986  Order of the Council of Ministers to amend the Order [of 17 July 1981] respecting  leave for bringing up children, (ibid., Text 48)  [Amends ss. 6 and 7.]  ",53
491,POLAND,,"6/111/1986  Order of the Minister of Labour. Wages and Social Affairs to amend the Order [of  24 Jan. 1984] respecting family and [children's] attendance allowances, (ibid., Text 50)  [Miscellaneous amendments.]  10/IV/1986  An Act to issue the law relating to atomic energy, (ibid., Text 70)  [Inter alia, Div. 7: Workers' training and health protection.]  ",53
492,POLAND,,"10/IV/1986  Order of the Council of Ministers to lay down rules for the employment of persons  who are not Polish citizens in academic teaching posts in higher educational establishments and  to provide for the rights and obligations of such persons, (ibid., Text 73)  ",53
493,POLAND,,"30/IV/1986  Notification of the Minister of Labour, Wages and Social Affairs respecting the  publication of a consolidated text of the Order of the Council of Ministers dated 20 November  1974 respecting the working hours and overtime pay of workers employed on guard duties.  (ibid., Text 97)  [Guards, caretakers, hall porters, etc. Consolidated text in annex.]  ",53
494,POLAND,,"9/V/1986  Order of the Council of Ministers respecting family allowances for the children of  individual fanners, (ibid., Text 109)  ",53
495,POLAND,,"18  /VII /1986 Order of the Council of Ministers to amend the Order [of 9 Mar. 1984] to provide  for periods of employment abroad and to lay down rules for the award of pension benefits in  respect of such employment, (ibid., Text 136)  [Amends s. 5.]  ",53
496,PORTUGAL,,"24/X/1985  Legislative Decree No. 439/85 to approve the basic Act governing the social services  of the Ministry of Health, instituted by Legislative Decree No. 48875 of 20 February 1969.  (Diàrio da República,  24 Oct.)  [Repeals Legislative Decree No. 48875.]  ",53
497,PORTUGAL,,"25/X/1985  Legislative Decree No. 446/85 to establish rules of law concerning general contractual  clauses, (ibid., 25 Oct.)  ",53
498,PORTUGAL,,"30/X/1985  Legislative Decree No. 457/85 to prescribe rules concerning the size of crews carried  on ships of the merchant marine and on pleasure boats, (ibid., 30 Oct.)  ",53
499,PORTUGAL,,1987—List No. 3  54  (160)  ,54
500,PORTUGAL,Macau,"10/VIII /1985 Legislative Decree No. 78/85/M concerning the right to compensation for injuries  sustained in consequence of industrial accidents and occupational diseases.  (Boletim Oficial,  Supp.,  10 Aug.)  [The Legislative Decree lays down principles of public policy and establishes a general scheme  for industrial accident and occupational disease compensation in the territory of Macau. It  covers all branches of economic activity, except public administration. Benefits in money and in  kind are payable by way of compensation for industrial accidents. Benefits in kind cover medical  treatment, including medicine, hospital care, prostheses and functional re-education (ss. 1-5 33).  Depending on the circumstances, the financial benefits may include the payment of an  amount varying between 36 and 96 times that of the pre-injury basic monthly wage  (ss.  34—43).  The contraction of any of the occupational diseases listed in Table 2, as annexed to the  legislative decree, entitles the worker to similar forms of compensation  (ss.  44-45). In order to  cover financial risks, all employers must take out insurance with approved underwriters  (ss.  54 58).  A Provident Fund is to be established to provide for the possible insolvency of employers or  underwriters (ss. 54-63). Under the Legislative Decree, offenders are liable to fines without  prejudice to their liability in tort and criminal responsibility. This Legislative Decree is a followup to Legislative Decree No. 101/84/M on industrial relations. The drafters drew from the  equivalent legislation of Hong Kong, and Portugal's experience in this field. It entered into force  on 1 January 1986.]  ",54
