,country,region,text,page
639,HUNGARY,,"Oct. 19 Notification No. 54-W (External Affairs Department), to direct that ©  the National Service (Technical Personnel) Amendment Ordinance  (No. XLVIII of 1944) shall apply to British Baluchistan. (G.I.  Part I, Section 1, p. 1350)  ",48
640,HUNGARY,,"Oct. 20 Notification No. L.W.1.S. 828, under the War Injuries (Compensa-  tion Insurance) Act, 1943 (XXIII of 1943)"", to specify the employ-  ment of workmen in the employ of a contractor who are employed  on military projects and other constructional works of the Govern-  ment throughout India, except airfields, to be employment for the  purposes of the said Act. (G.I. Part I, section 1, p. 1380)  ",48
641,HUNGARY,,"Nov. 3 Notifications Nos. F 170-2/43-O.S. (1), (2) and (3), under the  Reciprocity Act, 1943, to direct that the same disabilities shall be  imposed in India on persons not being of Indian origin who are  domiciled in the Union of South Africa as are imposed in the  Union of South Africa on persons of Indian origin. .(G.I. Extraor-  dinary, 4th November, 1944, pp. 1487-1488)  ",48
642,HUNGARY,,"Nov. 6 Notification No. TRC (1)-1 (1), to direct that persons employed in  . certain specified capacities on board ship shall be deemed to be  technical personnel for the purposes of the National Service  (Technical Personnel) Ordinance, 1940 (No. 11 of 1940)"". (GL.  Part I, Section 1, p. 1452)  ",48
643,HUNGARY,,"Nov. 18 Notification No. L-MP. 14/104: The Labour Recruitment Control  Order, 1944 [under Rule 81 of the Defence of India Rules]. (G.I.  Part I, Section 1, pp. 1522-1523)  . Nov. 25 Notification No. 47-M. II. (27)/44: Resolution to set up a  Welfare Committee for Bombay for the purpose of improving the  welfare and amenities for Indian seamen in that port. (G.I. Extra-  ordinary, 25th November 1944, p. 1525)  ",48
644,HUNGARY,,"Dec. 1 Notifications No. F. 170-2/43-O.S. (4) and (5) under the Recipro-  city (Amendment) Act, 1943 (Overseas) (No. XXII of 1943) and  in pursuance of the Notifications of the Government of India in the  Department of Commonwealth Relations No. F. 170-2/43-O0.S. (1),  and (2), dated 3rd November, 1944, to make the Reciprocity (South  Africa) Rules, 1944, and the Reciprocity (Natal and the Transvaal) ©  5) 1944. (G.I. Extraordinary, Ist December, 1944, pp. 1527-  152  ",48
645,HUNGARY,,"Dec. 18 An Ordinance to amend the War Injuries (Compensation Insurance)  Act, 1943"". No. LIV of 1944. War Injuries (Compensation In-  surance) Amendment Ordinance, 1944. (G.I. Extraordinary, 18th  December, 1944, pp. 1555-1556)  ",48
646,HUNGARY,,"Dec. 30 Notification No. 5-DC(87)/44, to insert sub-rules (1A) and (1B)  after sub-rule (1) of Rule 81A of the Defence of India Rules™  ane of strikes and lockouts). (G.I. Part I, Section 1,  p. 1666  ",48
647,HUNGARY,,G.I. = The Gazette of Indta.  ,48
648,HUNGARY,,"*L.S. 1942 (Ind. 4); 1943 (Indexes I, p. 10).  — 49 __ 1944—Indexes II  ",48
649,HUNGARY,,"Dec. 30 _—-- Notification No. LR 16/118 (Department of Labour), to direct that  the powers conferred and the duties imposed by sub-rule (1A) of  Rule 81A of the Defence of India Rules (avoidance of strikes and  lockouts)** shall be exercised or discharged by any Provincial  Government or by the Chief Commissioners of Delhi, Ajmer-  Merwara, Coorg and Panth-Piploda. (G.I. Part I, Section 1,  p. 1668) .  PROVINCES  ",49
650,HUNGARY,Assam,"Jan. 14 The Assam Maternity Benefit Act, 1944. Act No. I of 1944. (The  Assam Gazette, 19th January, 1944, Part IV, pp. 1-8)  ",49
651,HUNGARY,Assam,"Jan. 21 Notification No. G.G.N. 339/42/7, to appoint Ist February, 1944, as  the date of the coming into force of the Assam Maternity Benefit  Act, 1944 (I of 1944). (The Assam Gazette, 26th January, 1944,  Part II, p. 57)  ",49
652,HUNGARY,Bengal,"Sept. 2 The Bengal Alienation of Agricultural Land (Temporary Provisions)  Ordinance, 1944. No. I of 1944. (C.G. Part I, pp. 1106-1109)  ",49
653,HUNGARY,Bengal,"Sept. 6 The Bengal Destitute Persons (Repatriation and Relief) Ordinance,  1944, (C.G. Extraordinary, 8th September, 1944, pp. 221-222  ",49
654,HUNGARY,Bengal,"Dec. 23 The Bengal Alienation of Agricultural Land (Temporary Provision)  Act, 1944. Bengal Act V of 1944. (C.G. 1945, Part III, pp. 1-6)  ",49
655,HUNGARY,Bengal,"Dec. 28 The Bengal Agricultural Income-tax Act, 1944. Bengal Act IV of  1944. (€.G. Part III, pp. 307-334)  ",49
656,HUNGARY,Bihar,"Mar. 10 The Bihar Agricultural Income-tax (Amendment) Act, 1944. Bihar  . Act IV of 1944. (Bihar. Gazette, Extraordinary, 14th March, 1944,  p. 1)  ",49
657,HUNGARY,Bombay,"Apr. 16 Bombay Non-Urban Labour Housing, Sanitation and Provision  2 . Shops Act, 1944. Bombay Act No. VI of 1944. (Bombay Govern-  ment Gazette, Part IV, pp. 91-98)  ",49
658,HUNGARY,Punjab,"Jan. 6 An Act to amend the Punjab Trade Employees Act, 1940. Punjab  Act No. X of 1943. The Punjab Trade Employees (Amendment)  Act, 1943. (The Punjab Gazette Extraordinary, 17th January, 1944,  _ pp. 5-9) :  ",49
659,HUNGARY,Punjab,"May 27 The Colonization of Government Lands (Punjab) Act, 1944. Punjab  Act VI of 1944. (The Punjab Gazette. Extraordinary, 12th June,  1944, pp. 409-410)  ",49
660,INDIAN STATES,Hyderabad,July 12 Mines Maternity Benefit and Rules.  ,49
661,INDIAN STATES,Hyderabad,Aug. 5 Mines Labour Welfare Fund Regulations.  ,49
662,INDIAN STATES,Mysore,"Jan. 12 An Act to amend the Mysore Labour Act, 1942 [No. XIII of 1942]  [relates to conciliation proceedings]; No. IV of 1944. The Mysore  ",49
663,INDIAN STATES,Mysore,"C.G. = The Calcutta Gazette.  1944—Indexes II — 50 —  Labour (Amendment) Act, 1944. (The Mysore Gazette, Part IV,  pp. 35-36)  ",49
664,INDIAN STATES,Mysore,"Aug. 12 The Mysore Elementary Education (Amendment) Act, 1944 [ss. 36  and 38: prohibition of employment of children during school hours].  No. XXXII of 1944. (The Mysore Gazette, Part IV, pp. 352-354)  ",50
665,IRELAND,,"Feb. 23 An Act to make provision for the payment of allowances in respect  of children and to provide for other matters connected therewith.  No. 2 of 1944. Children’s Allowances Act, 1944. Ire. 1  ",50
666,IRELAND,,"Mar. 20 An Act to amend the Vocational Education Acts, 1930 to 1943.  No. 9 of. 1944. Vocational Education (Amendment) Act, 1944.  ",50
667,IRELAND,,"Mar. 22 Children’s Allowances Act, 1944 (Qualifying Dates) Regulations,  1944. S.R. & O. No. 81.  ",50
668,IRELAND,,"Apr. 25 Children’s Allowances Act, 1944 (General) Regulations, 1944. S.R.  & O. No. 137. ;  ",50
669,IRELAND,,"Apr. 26 An Act to amend the Conditions of Employment Act, 1936%. No.  12 of 1944. Conditions of Employment Act, 1944. Ire. 2  Nov. 8 National Health Insurance (Subsidiary Employments) Consolidated  Order, 1944. SR. & O. No. 277.  ",50
670,ITALY,,Feb. 12 Act respecting the socialisation of undertakings.  ,50
671,ITALY,,May 9 Act respecting the corporative organisation of the State.  ROYAL GOVERNMENT  ,50
672,ITALY,,"Mar. 15 Royal Decree No. 120, to appoint a Royal Commission to reform  the social welfare system. (G.U. 29th April, 1944, No. 23; R.U.  pp. 463-465)  ",50
673,ITALY,,"Apr. 13 L.D. No. 124, respecting the repatriation of seamen who have been  put ashore [see sections 363 ef seg. of the Maritime and Air Naviga-  tion Code, approved by Decree No. 327 of 30th March, 1942*].  (G.U. 10th May, 1944, No. 26; R.U. pp. 487-489)  ",50
674,ITALY,,"Nov. 2 L.D. No. 303, respecting wage increases for employees covered by  collective agreements. (G.U. 14th October, 1944, No. 81, pp. 528-  530)  ",50
675,ITALY,,"Nov. 9 L.D. No. 307, to provide for supplementary cost of living family  allowances and for the standardisation of the ordinary family  allowances. (G.U. 16th November, 1944, No. 82, pp. 536-537)  ",50
676,ITALY,,"Nov. 23 L.D. No. 369, to suppress the fascist industrial associations and  liquidate their property. (G.U. 16th December, 1944, No. 95,  pp. 642-646)  ",50
677,ITALY,,"Dec. 6 L.D. No. 305, respecting social insurance for Italian workers em-  ployed in the services of the Allied Forces operating in Italian  territory. (G.U. 24th March, 1945, No. 36, p. 354)  ",50
678,ITALY,,S.R. & O. = Statutory Rules and Orders. ;  ,50
679,ITALY,,"G.U. = Gasetta Ufficiale del Regno d'Italia, serie speciale.  ",50
680,ITALY,,R.U. = Racolta Ufficiale dei provuedimenti emanati dal Governo Italiano  dall’ 8 settembre 1943 all’ 8 luglio 1944.  ,50
681,ITALY,,"""LS. 1936 (LES. 1). — “Extracts: L.S. 1942 (It. 2).  — 51 — 1944— Indexes II  ",50
682,LEAGUE OF NATIONS,,"French Cameroons: See France, Jan. 7, p. 38 above.  ",51
683,LEAGUE OF NATIONS,Palestine,June 23 Steam Boilers (Amendment) Ordinance. No. 22 of 1944.  ,51
684,LIBERIA,,"Apr. 3 An Act revising an Act entitled “An Act fixing minimum wage for  workmen and protecting the interest of the working classes”,  approved 29 January 1943. 1943-1944, chapter I. Lib. 1  ",51
685,LUXEMBOURG,,"Oct. 6 Grand-ducal Order to determine the effect of the measures taken  by the German occupation administration relating to the regulation  of conditions of employment. (Mémorial, 28th October, 1944,  No. 10)  ",51
686,LUXEMBOURG,,"Oct. 12 Grand-ducal Order concerning permits for the hiring of foreign  workers. (Meémorial, 28th October, 1944, No. 10)  ",51
687,LUXEMBOURG,,"Oct. 23 Grand-ducal Order to set up an Inspectorate of Social Institutions.  (Mémorial, 28th October, 1944, No. 10) Lux. 1  ",51
688,LUXEMBOURG,,"Nov. 10 Grand-ducal Order to set up a National Labour Conference, a Joint  Labour Market Board and a Joint Conciliation Board. (Mémorial,  14th November, 1944, No. 13) Lux. 2  ",51
689,LUXEMBOURG,,"Dec. 30 Grand-ducal Order to fix minimum wages. (Mémorial, 22nd  January, 1945, No. 3)  ",51
690,MEXICO UNITED STATES OF,,"Jan. 11 Decree to make an addition to the Act of 23rd September, 1943,  respecting emergency bonuses to supplement inadequate wages  [new section 34 concerning textile workers}. (D.O. Vol. CXLII,  No. 9, pp. 6-7)  ",51
691,MEXICO UNITED STATES OF,,"Feb. 9 Decree to abolish the decentralised body for the co-ordination and  development of production [cf. Decrees of 15th October, 1942, and  13th May, 1943}. (D.O. Vol. CXLII, No. 41, Part I, pp. 3-4)  ",51
692,MEXICO UNITED STATES OF,,"Feb. 15 Decree to set up the National Commission for the study of  Mexican post-war problems. (D.O. Vol. CXLIII, No. 1, Part I,  pp. 1-2)  ",51
693,MEXICO UNITED STATES OF,,"Feb. 26 Regulations for the classification of undertakings, degrees of risk  and contributions for insurance against industrial accidents and  occupational diseases. (D.O. Vol. CXLIII, No. 6, Part I], pp. 1-7)  ",51
694,MEXICO UNITED STATES OF,,"Mar. 9 Decree to amend sections 5, 6, 8 and 18 of the Act of 3lst  December, 1940, which set up the Administrative Department for  the Mexican National Railways [inter alia: conditions of employ-  ment of personnel]. (D.O. Vol. CXLIII, No. 10, Part I, pp. 5-6)  ",51
695,MEXICO UNITED STATES OF,,"Mar. 29 Regulations respecting the payment of social insurance contributions.  (D.O. Vol. CXLIII, No. 42, Part I, pp. 5-7)  ",51
696,MEXICO UNITED STATES OF,,D.O. = Diario Oficial.  1941—Indexcs II — 52.—  ,51
697,MEXICO UNITED STATES OF,,"June 1 Decree to set up a decentralised body entitled “Federal Committee  for Industrial Development”. (D.O. Vol. CXLV, No. 1, pp. 1-3)  ",52
698,MEXICO UNITED STATES OF,,"Aug. 19 Decree to make an addition to-the Act of 11th June, 1942, relating  to the suspension of individual liberties [with particular reference  to article 5 of the Constitution, which guarantees freedom of work].  (D.O. Vol. CXLV, No. 45, pp. 1-2)  ",52
699,MEXICO UNITED STATES OF,,"Nov. 4 Decree to amend section 135 of the Social Insurance Act®. (D.O.  Vol. CXLVII, No. 20, p. 4)  ",52
700,MEXICO UNITED STATES OF,,"Nov. 16 Decree to amend section 390 of the Federal Labour Act™, with  respect to the election of representatives to the conciliation and  arbitration boards. (D.O. Vol. CXLVIH, No. 23, Part I, p. 13)  Mex. 1 (A)  ",52
701,MEXICO UNITED STATES OF,,"Nov. 13 Decree to clarify the meaning of the Decree to amend section 390  of the Federal Labour Act® (D.O. Vol. CXLIX, No. 25, Part I,  pp. 8-9) . Mex. 1 (B)  ",52
702,MEXICO UNITED STATES OF,,"Nov. 24 Regulations of the Legal Office for the Protection of Labour of  the Federal District. (D.O. Vol. CXLVII, No. 47, pp. 10-14;  Vol. CXLVIII, No. 31, pp. 12-16)  ",52
703,MEXICO UNITED STATES OF,,"Dec. 22 Rules for the appointment of employees’ and employers’ members of  the general meeting of the Mexican Social Insurance Institution  and for the certifying.of the election. (D.O. Vol..CXLVII, No. 49,  Part II, pp. 1-2)  ",52
704,MEXICO UNITED STATES OF,,"Dec. 30 Act to make regulations under- articles 4 and 5 of. the Constitution  in regard to the exercise of occupations in the Federal District and  Territories. (D.O. Vol. CL, No. 21, Part I, pp. 1-9)  MOROCCO ' a,  ",52
705,MEXICO UNITED STATES OF,,French Zone  ,52
706,MEXICO UNITED STATES OF,,"Feb. 1 Decree respecting the reinstatement of Jewish employees in private  undertakings. (B.O. pp. 80-81)  ) Feb. 12 Decree to amend the Decree of 7th ‘May, 1940,. respecting the hiring  of employees and the breaking of their contract of employment.  (B.O. pp. 95-96) L  ",52
707,MEXICO UNITED STATES OF,,"Feb. 17 Decree to amend and make an addition to the Decree of 13th July,  1938, respecting collective labour agreements. (B.O. pp. 179-180)  ",52
708,MEXICO UNITED STATES OF,,Apr. 1 Decree relating to the renewal of the contract of employment of  women who were called up or volunteered for service in the forces.  (B.0O. p. 238)  ,52
709,MEXICO UNITED STATES OF,,"May 1 Decree to amend [section 2 of] the ‘Decree of 22nd April, 1942,  which set up a social assistance fund. (B.O. p. 286)  ",52
710,MEXICO UNITED STATES OF,,"May 1 Decree to amend [sections 21 and 25 of] and to supplement the  Decree of 25th June, 1927, respecting liability in respect of accidents  with which workers meet in the course of their employment™.  (B.0. p. 318) .  ",52
711,MEXICO UNITED STATES OF,,May 16 Order to provide for the provisional raising of wages. (B.O. p. 289)  ,52
712,MEXICO UNITED STATES OF,,B.O: = Bulletin officiel.  ,52
713,MEXICO UNITED STATES OF,,"TS. 1942 (Mex. 1). — SS. 1931 (Mex. 1); amendments: 1933 (Mex. 2);  1934 (Mex. 1, C);, 1936 (Mex. 1); 1941 (Mex. 1). — *L.S. 1927 (Mor. 3);  amendments: 1931 (Mor. 1); 1935 (Mor. 1); 1943 (indexes I, p. 11).  — 53 — 1944--Indexes IJ  ",52
714,NETHERLANDS,,"Jan. 6 Decree to promulgate the text of Schedule XIX of the Shipping  Decree, promulgated by the Order of 23rd October, 1941 (Staatsblad  4 No. B 90), as amended [special wartime safety measurés]. (St.  No. E 2)  ",53
715,NETHERLANDS,,"June 14 Decree to amend the Decree of 1942 [dated 11th March, 1942] (St.  1942 No. C 19) respecting compulsory service for seamen. (St.  No. E 42)  ",53
716,NETHERLANDS,,"June 22 Decree to issue amended ships’ articles for the signing on of seamen  (differing from those prescribed by the Royal Decree of 13th  September, 1937, Staatsblad, No. 288). (St. No. E 46)  ",53
717,NETHERLANDS,,July 13 Decree to make an addition to section 2 of the Act of 1919 respect-  ing maritime accidents. (St. No. E 49)  ,53
718,NETHERLANDS,,July 17 Decree to issue rules respecting employment exchange work and  vocational training and re-training and industrial rehabilitation.  (St. No. E 51) Neth. 1  ,53
